ID	CHR	START	STOP	SYM	TYPE
CCR7	17	40553768	40565472	ENSG00000126353	protein_coding
SMARCE1	17	40629483	40648508	ENSG00000073584	protein_coding
KRT24	17	40697990	40703750	ENSG00000167916	protein_coding
KRT25	17	40748020	40755332	ENSG00000204897	protein_coding
KRT26	17	40766237	40772162	ENSG00000186393	protein_coding
KRT27	17	40776807	40782534	ENSG00000171446	protein_coding
KRT28	17	40792202	40799959	ENSG00000173908	protein_coding
KRT10	17	40818116	40822595	ENSG00000186395	protein_coding
TMEM99	17	40828056	40836270	ENSG00000167920	protein_coding
KRT12	17	40861302	40867210	ENSG00000187242	protein_coding
KRT20	17	40875940	40885227	ENSG00000171431	protein_coding
KRT23	17	40922695	40937634	ENSG00000108244	protein_coding
KRT39	17	40958416	40966892	ENSG00000196859	protein_coding
KRT40	17	40977715	40987135	ENSG00000204889	protein_coding
KRTAP3-3	17	40993433	40994133	ENSG00000212899	protein_coding
KRTAP3-2	17	40999194	40999886	ENSG00000212900	protein_coding
KRTAP3-1	17	41008520	41019324	ENSG00000212901	protein_coding
KRTAP1-5	17	41026025	41027202	ENSG00000221852	protein_coding
KRTAP1-4	17	41029696	41030104	ENSG00000204887	protein_coding
KRTAP1-3	17	41033889	41034855	ENSG00000221880	protein_coding
KRTAP1-1	17	41040558	41041461	ENSG00000188581	protein_coding
KRTAP2-1	17	41046540	41047316	ENSG00000212725	protein_coding
KRTAP2-2	17	41054497	41055230	ENSG00000214518	protein_coding
KRTAP2-3	17	41059242	41060092	ENSG00000212724	protein_coding
KRTAP2-4	17	41065116	41065879	ENSG00000213417	protein_coding
KRTAP4-7	17	41084206	41085144	ENSG00000240871	protein_coding
KRTAP4-8	17	41096980	41098141	ENSG00000204880	protein_coding
KRTAP4-9	17	41105331	41106488	ENSG00000212722	protein_coding
KRTAP4-11	17	41117180	41118354	ENSG00000212721	protein_coding
KRTAP4-12	17	41123090	41124167	ENSG00000213416	protein_coding
KRTAP4-6	17	41139432	41140487	ENSG00000198090	protein_coding
KRTAP4-5	17	41148925	41149802	ENSG00000198271	protein_coding
KRTAP4-4	17	41159657	41160731	ENSG00000171396	protein_coding
KRTAP4-3	17	41167231	41168172	ENSG00000196156	protein_coding
KRTAP4-2	17	41177445	41178208	ENSG00000244537	protein_coding
KRTAP4-1	17	41184101	41185342	ENSG00000198443	protein_coding
KRTAP9-1	17	41188444	41190639	ENSG00000240542	protein_coding
KRTAP9-2	17	41226647	41227652	ENSG00000239886	protein_coding
KRTAP9-3	17	41232462	41233453	ENSG00000204873	protein_coding
KRTAP9-8	17	41238044	41239004	ENSG00000187272	protein_coding
KRTAP9-4	17	41249686	41250652	ENSG00000241595	protein_coding
KRTAP9-9	17	41255383	41256364	ENSG00000198083	protein_coding
KRTAP9-6	17	41265338	41266641	ENSG00000212659	protein_coding
KRTAP9-7	17	41275658	41276697	ENSG00000180386	protein_coding
KRTAP29-1	17	41301825	41302851	ENSG00000212658	protein_coding
KRTAP16-1	17	41307699	41309253	ENSG00000212657	protein_coding
KRTAP17-1	17	41314920	41315695	ENSG00000186860	protein_coding
KRT33A	17	41346091	41350812	ENSG00000006059	protein_coding
KRT33B	17	41363493	41369800	ENSG00000131738	protein_coding
KRT34	17	41377649	41382403	ENSG00000131737	protein_coding
KRT31	17	41393723	41397592	ENSG00000094796	protein_coding
KRT37	17	41420752	41424523	ENSG00000108417	protein_coding
KRT38	17	41436445	41440921	ENSG00000171360	protein_coding
KRT32	17	41459810	41467429	ENSG00000108759	protein_coding
KRT35	17	41476688	41481140	ENSG00000197079	protein_coding
KRT36	17	41486135	41492546	ENSG00000126337	protein_coding
KRT13	17	41500980	41505705	ENSG00000171401	protein_coding
KRT15	17	41513742	41522529	ENSG00000171346	protein_coding
KRT19	17	41523616	41528308	ENSG00000171345	protein_coding
LINC00974	17	41549605	41554495	ENSG00000226629	lincRNA
KRT9	17	41565843	41572058	ENSG00000171403	protein_coding
KRT14	17	41582278	41586921	ENSG00000186847	protein_coding
KRT16	17	41609777	41615899	ENSG00000186832	protein_coding
KRT17	17	41624077	41624842	ENSG00000128422	protein_coding
KRT42P	17	41626326	41640199	ENSG00000214514	transcribed_unprocessed_pseudogene
EIF1	17	41688886	41692668	ENSG00000173812	protein_coding
GAST	17	41712325	41715969	ENSG00000184502	protein_coding
HAP1	17	41717741	41734644	ENSG00000173805	protein_coding
JUP	17	41754603	41786931	ENSG00000173801	protein_coding
FKBP10	17	41812679	41823213	ENSG00000141756	protein_coding
NT5C3B	17	41825082	41836271	ENSG00000141698	protein_coding
KLHL10	17	41835684	41848384	ENSG00000161594	protein_coding
KLHL11	17	41853544	41865431	ENSG00000178502	protein_coding
ACLY	17	41866907	41930542	ENSG00000131473	protein_coding
TTC25	17	41930634	41965630	ENSG00000204815	protein_coding
CNP	17	41966740	41972031	ENSG00000173786	protein_coding
DNAJC7	17	41981854	42021376	ENSG00000168259	protein_coding
NKIRAS2	17	42011381	42023141	ENSG00000168256	protein_coding
ZNF385C	17	42027617	42063057	ENSG00000187595	protein_coding
DHX58	17	42101403	42112733	ENSG00000108771	protein_coding
KAT2A	17	42113107	42121358	ENSG00000108773	protein_coding
RAB5C	17	42126522	42137878	ENSG00000108774	protein_coding
KCNH4	17	42156890	42181278	ENSG00000089558	protein_coding
HCRT	17	42184059	42185452	ENSG00000161610	protein_coding
GHDC	17	42188798	42194513	ENSG00000167925	protein_coding
STAT5B	17	42199167	42276707	ENSG00000173757	protein_coding
STAT5A	17	42287546	42311943	ENSG00000126561	protein_coding
STAT3	17	42313323	42388568	ENSG00000168610	protein_coding
PTRF	17	42402451	42423517	ENSG00000177469	protein_coding
ATP6V0A1	17	42458843	42522611	ENSG00000033627	protein_coding
MIR5010	17	42514187	42514307	ENSG00000265611	miRNA
NAGLU	17	42536171	42544449	ENSG00000108784	protein_coding
HSD17B1	17	42549213	42555213	ENSG00000108786	protein_coding
COASY	17	42561466	42566277	ENSG00000068120	protein_coding
MLX	17	42567067	42570183	ENSG00000108788	protein_coding
PSMC3IP	17	42573310	42577831	ENSG00000131470	protein_coding
FAM134C	17	42579512	42609386	ENSG00000141699	protein_coding
TUBG1	17	42610107	42615234	ENSG00000131462	protein_coding
TUBG2	17	42659304	42667006	ENSG00000037042	protein_coding
PLEKHH3	17	42667913	42677030	ENSG00000068137	protein_coding
CCR10	17	42678888	42681843	ENSG00000184451	protein_coding
CNTNAP1	17	42684035	42699814	ENSG00000108797	protein_coding
EZH1	17	42700274	42745053	ENSG00000108799	protein_coding
RAMP2-AS1	17	42753913	42759880	ENSG00000197291	lincRNA
RAMP2	17	42761833	42763041	ENSG00000131477	protein_coding
VPS25	17	42773435	42779599	ENSG00000131475	protein_coding
WNK4	17	42780677	42796578	ENSG00000126562	protein_coding
COA3	17	42797633	42798704	ENSG00000183978	protein_coding
CNTD1	17	42798791	42807892	ENSG00000176563	protein_coding
PSME3	17	42824384	42843757	ENSG00000131467	protein_coding
AOC2	17	42844599	42850707	ENSG00000131480	protein_coding
AOC3	17	42851183	42858130	ENSG00000131471	protein_coding
AOC4P	17	42865921	42874369	ENSG00000260105	transcribed_unprocessed_pseudogene
LINC00671	17	42874669	42898734	ENSG00000213373	lincRNA
G6PC	17	42900796	42913369	ENSG00000131482	protein_coding
AARSD1	17	42962174	42964498	ENSG00000266967	protein_coding
PTGES3L	17	42968087	42969186	ENSG00000267060	protein_coding
PTGES3L-AARSD1	17	42979904	42980003	ENSG00000108825	protein_coding
RUNDC1	17	42980564	42993690	ENSG00000198863	protein_coding
RPL27	17	42998272	43002959	ENSG00000131469	protein_coding
IFI35	17	43006724	43014456	ENSG00000068079	protein_coding
VAT1	17	43014604	43025123	ENSG00000108828	protein_coding
RND2	17	43025240	43028198	ENSG00000108830	protein_coding
BRCA1	17	43044294	43125483	ENSG00000012048	protein_coding
NBR2	17	43125609	43153671	ENSG00000198496	transcribed_unprocessed_pseudogene
NBR1	17	43170480	43211689	ENSG00000188554	protein_coding
LINC00854	17	43216940	43305976	ENSG00000236383	processed_transcript
LINC00910	17	43369844	43389199	ENSG00000188825	lincRNA
ARL4D	17	43398958	43401137	ENSG00000175906	protein_coding
DHX8	17	43483864	43544463	ENSG00000067596	protein_coding
ETV4	17	43527843	43579620	ENSG00000175832	protein_coding
MEOX1	17	43640387	43661954	ENSG00000005102	protein_coding
SOST	17	43753730	43758788	ENSG00000167941	protein_coding
DUSP3	17	43766120	43778988	ENSG00000108861	protein_coding
C17orf105	17	43780434	43787612	ENSG00000231256	protein_coding
MPP3	17	43800798	43833170	ENSG00000161647	protein_coding
CD300LG	17	43847147	43863629	ENSG00000161649	protein_coding
MPP2	17	43875356	43909700	ENSG00000108852	protein_coding
FAM215A	17	43917207	43917958	ENSG00000267496	lincRNA
PPY	17	43940803	43942468	ENSG00000108849	protein_coding
PYY	17	43952737	44004469	ENSG00000131096	protein_coding
NAGS	17	44004545	44009060	ENSG00000161653	protein_coding
TMEM101	17	44011187	44023946	ENSG00000091947	protein_coding
LSM12	17	44034634	44067619	ENSG00000161654	protein_coding
G6PC3	17	44070734	44076341	ENSG00000141349	protein_coding
HDAC5	17	44076745	44123702	ENSG00000108840	protein_coding
C17orf53	17	44141905	44162476	ENSG00000125319	protein_coding
ASB16	17	44170446	44179083	ENSG00000161664	protein_coding
ASB16-AS1	17	44175972	44186717	ENSG00000267080	antisense
TMUB2	17	44186969	44191731	ENSG00000168591	protein_coding
ATXN7L3	17	44191804	44200113	ENSG00000087152	protein_coding
UBTF	17	44205032	44221626	ENSG00000108312	protein_coding
SLC4A1	17	44251158	44268141	ENSG00000004939	protein_coding
RUNDC3A	17	44308558	44318671	ENSG00000108309	protein_coding
SLC25A39	17	44319624	44324870	ENSG00000013306	protein_coding
GRN	17	44345261	44353102	ENSG00000030582	protein_coding
FAM171A2	17	44353214	44363875	ENSG00000161682	protein_coding
ITGA2B	17	44372179	44389505	ENSG00000005961	protein_coding
GPATCH8	17	44397415	44503430	ENSG00000186566	protein_coding
FZD2	17	44557556	44559539	ENSG00000180340	protein_coding
LINC01180	17	44646363	44650349	ENSG00000266979	lincRNA
C17orf104	17	44656393	44689440	ENSG00000180336	protein_coding
CCDC43	17	44680584	44683959	ENSG00000180329	protein_coding
DBF4B	17	44708607	44752264	ENSG00000161692	protein_coding
ADAM11	17	44759030	44781846	ENSG00000073670	protein_coding
GJC1	17	44798447	44830816	ENSG00000182963	protein_coding
HIGD1B	17	44846352	44849388	ENSG00000131097	protein_coding
EFTUD2	17	44851709	44895989	ENSG00000108883	protein_coding
GFAP	17	44905625	44916937	ENSG00000131095	protein_coding
KIF18B	17	44924708	44947714	ENSG00000186185	protein_coding
C1QL1	17	44959692	44968071	ENSG00000131094	protein_coding
DCAKD	17	45023339	45061105	ENSG00000172992	protein_coding
NMT1	17	45061282	45104996	ENSG00000136448	protein_coding
ACBD4	17	45132599	45144181	ENSG00000181513	protein_coding
HEXIM1	17	45147316	45152101	ENSG00000186834	protein_coding
HEXIM2	17	45160699	45170040	ENSG00000168517	protein_coding
FMNL1	17	45221443	45247320	ENSG00000184922	protein_coding
MAP3K14-AS1	17	45249533	45266518	ENSG00000267278	antisense
SPATA32	17	45254392	45262112	ENSG00000184361	protein_coding
ARHGAP27	17	45393908	45434421	ENSG00000159314	protein_coding
PLEKHM1	17	45435899	45490749	ENSG00000225190	protein_coding
LRRC37A4P	17	45501318	45545676	ENSG00000214425	transcribed_unprocessed_pseudogene
CRHR1-IT1	17	45620327	45648216	ENSG00000204650	processed_transcript
MAPT-AS1	17	45843650	45895600	ENSG00000264589	antisense
SPPL2C	17	45844889	45847072	ENSG00000185294	protein_coding
MAPT	17	45894381	46028334	ENSG00000186868	protein_coding
STH	17	45999249	45999694	ENSG00000256762	protein_coding
KANSL1	17	46029915	46225367	ENSG00000120071	protein_coding
KANSL1-AS1	17	46193575	46196723	ENSG00000214401	antisense
ARL17B	17	46274783	46361764	ENSG00000228696	protein_coding
LRRC37A	17	46292732	46337794	ENSG00000176681	protein_coding
LRRC37A2	17	46511510	46553449	ENSG00000238083	protein_coding
NSF	17	46590668	46757464	ENSG00000073969	protein_coding
WNT3	17	46762505	46833058	ENSG00000108379	protein_coding
WNT9B	17	46833200	46886730	ENSG00000158955	protein_coding
GOSR2	17	46923508	46963757	ENSG00000108433	protein_coding
MIR5089	17	46973016	46973100	ENSG00000264999	miRNA
RPRML	17	46978156	46979248	ENSG00000179673	protein_coding
CDC27	17	47117702	47189422	ENSG00000004897	protein_coding
MYL4	17	47200445	47223679	ENSG00000198336	protein_coding
ITGB3	17	47310138	47311816	ENSG00000259207	protein_coding
EFCAB13	17	47323289	47441312	ENSG00000178852	protein_coding
NPEPPS	17	47522941	47623276	ENSG00000141279	protein_coding
KPNB1	17	47649475	47685505	ENSG00000108424	protein_coding
TBKBP1	17	47694080	47712050	ENSG00000198933	protein_coding
TBX21	17	47733243	47746119	ENSG00000073861	protein_coding
OSBPL7	17	47807371	47821834	ENSG00000006025	protein_coding
MRPL10	17	47823271	47831534	ENSG00000159111	protein_coding
LRRC46	17	47831626	47836475	ENSG00000141294	protein_coding
SCRN2	17	47838530	47841333	ENSG00000141295	protein_coding
SP6	17	47844912	47855874	ENSG00000189120	protein_coding
SP2	17	47896149	47928957	ENSG00000167182	protein_coding
PNPO	17	47941505	47948288	ENSG00000108439	protein_coding
PRR15L	17	47951966	47957878	ENSG00000167183	protein_coding
CDK5RAP3	17	47967809	47981772	ENSG00000108465	protein_coding
MIR152	17	48037160	48037247	ENSG00000207947	miRNA
NFE2L1	17	48048328	48061487	ENSG00000082641	protein_coding
CBX1	17	48070051	48101521	ENSG00000108468	protein_coding
SNX11	17	48103356	48123074	ENSG00000002919	protein_coding
SKAP1	17	48133439	48430275	ENSG00000141293	protein_coding
MIR1203	17	48156426	48156511	ENSG00000221739	miRNA
HOXB1	17	48528525	48530997	ENSG00000120094	protein_coding
HOXB2	17	48540893	48546079	ENSG00000173917	protein_coding
HOXB-AS1	17	48543550	48551248	ENSG00000230148	antisense
HOXB3	17	48548869	48590272	ENSG00000120093	protein_coding
HOXB-AS3	17	48549629	48606414	ENSG00000233101	antisense
HOXB4	17	48575512	48577020	ENSG00000182742	protein_coding
HOXB5	17	48591256	48593961	ENSG00000120075	protein_coding
HOXB6	17	48594276	48604132	ENSG00000108511	protein_coding
HOXB7	17	48607231	48633572	ENSG00000260027	protein_coding
HOXB8	17	48611376	48615116	ENSG00000120068	protein_coding
HOXB9	17	48621155	48626477	ENSG00000170689	protein_coding
MIR196A1	17	48632489	48632559	ENSG00000210741	miRNA
PRAC1	17	48721721	48722522	ENSG00000159182	protein_coding
PRAC2	17	48723167	48723771	ENSG00000229637	protein_coding
HOXB13	17	48724762	48729178	ENSG00000159184	protein_coding
TTLL6	17	48762234	48817214	ENSG00000170703	protein_coding
CALCOCO2	17	48830987	48866522	ENSG00000136436	protein_coding
ATP5G1	17	48892764	48895871	ENSG00000159199	protein_coding
UBE2Z	17	48908368	48929056	ENSG00000159202	protein_coding
SNF8	17	48929315	48945117	ENSG00000159210	protein_coding
GIP	17	48958553	48968596	ENSG00000159224	protein_coding
IGF2BP1	17	48997411	49055650	ENSG00000159217	protein_coding
B4GALNT2	17	49132459	49169989	ENSG00000167080	protein_coding
GNGT2	17	49202790	49209400	ENSG00000167083	protein_coding
ABI3	17	49216530	49223225	ENSG00000108798	protein_coding
PHOSPHO1	17	49223361	49230766	ENSG00000173868	protein_coding
FLJ40194	17	49248238	49258662	ENSG00000177369	processed_transcript
ZNF652	17	49289205	49362116	ENSG00000198740	protein_coding
PHB	17	49404051	49414884	ENSG00000167085	protein_coding
NGFR	17	49495292	49515017	ENSG00000064300	protein_coding
NXPH3	17	49575857	49582290	ENSG00000182575	protein_coding
SPOP	17	49598883	49678234	ENSG00000121067	protein_coding
SLC35B1	17	49700942	49709014	ENSG00000121073	protein_coding
FAM117A	17	49710331	49789180	ENSG00000121104	protein_coding
KAT7	17	49789311	49829096	ENSG00000136504	protein_coding
TAC4	17	49838308	49848017	ENSG00000176358	protein_coding
DLX4	17	49968969	49974957	ENSG00000108813	protein_coding
DLX3	17	49990004	49995224	ENSG00000064195	protein_coding
ITGA3	17	50055967	50090481	ENSG00000005884	protein_coding
PDK2	17	50094736	50109400	ENSG00000005882	protein_coding
SAMD14	17	50113923	50129882	ENSG00000167100	protein_coding
SGCA	17	50164213	50175931	ENSG00000108823	protein_coding
HILS1	17	50171427	50181178	ENSG00000188662	unitary_pseudogene
COL1A1	17	50183288	50201632	ENSG00000108821	protein_coding
TMEM92	17	50271405	50281483	ENSG00000167105	protein_coding
XYLT2	17	50346091	50363138	ENSG00000015532	protein_coding
MRPL27	17	50367856	50373214	ENSG00000108826	protein_coding
EME1	17	50373219	50380501	ENSG00000154920	protein_coding
LRRC59	17	50385117	50397553	ENSG00000108829	protein_coding
ACSF2	17	50426157	50474845	ENSG00000167107	protein_coding
CHAD	17	50465282	50465870	ENSG00000136457	protein_coding
RSAD1	17	50478799	50485975	ENSG00000136444	protein_coding
MYCBPAP	17	50508383	50531501	ENSG00000136449	protein_coding
EPN3	17	50532542	50541694	ENSG00000049283	protein_coding
SPATA20	17	50546305	50555852	ENSG00000006282	protein_coding
CACNA1G-AS1	17	50556206	50562108	ENSG00000250107	antisense
CACNA1G	17	50561067	50627474	ENSG00000006283	protein_coding
ABCC3	17	50634776	50692252	ENSG00000108846	protein_coding
ANKRD40	17	50693189	50707924	ENSG00000154945	protein_coding
LUC7L3	17	50719543	50756213	ENSG00000108848	protein_coding
LINC00483	17	50761028	50767557	ENSG00000167117	processed_transcript
WFIKKN2	17	50834649	50842348	ENSG00000173714	protein_coding
TOB1	17	50862222	50867978	ENSG00000141232	protein_coding
TOB1-AS1	17	50866678	50909737	ENSG00000229980	processed_transcript
SPAG9	17	50962173	51120865	ENSG00000008294	protein_coding
NME1	17	51153664	51153724	ENSG00000239672	protein_coding
NME2	17	51165434	51166563	ENSG00000243678	protein_coding
MBTD1	17	51177424	51260066	ENSG00000011258	protein_coding
UTP18	17	51260527	51297936	ENSG00000011260	protein_coding
CA10	17	51630312	52160017	ENSG00000154975	protein_coding
C17orf112	17	52985519	52987652	ENSG00000227011	lincRNA
KIF2B	17	53822877	53825212	ENSG00000141200	protein_coding
TOM1L1	17	54899386	54960627	ENSG00000141198	protein_coding
COX11	17	54951901	54964852	ENSG00000166260	protein_coding
STXBP4	17	54985613	55164285	ENSG00000166263	protein_coding
HLF	17	55265011	55325065	ENSG00000108924	protein_coding
MMD	17	55392612	55421992	ENSG00000108960	protein_coding
TMEM100	17	55719626	55732121	ENSG00000166292	protein_coding
PCTP	17	55750978	55823090	ENSG00000141179	protein_coding
ANKFN1	17	56153470	56511659	ENSG00000153930	protein_coding
NOG	17	56593698	56595590	ENSG00000183691	protein_coding
C17orf67	17	56791912	56838773	ENSG00000214226	protein_coding
DGKE	17	56834098	56868675	ENSG00000153933	protein_coding
TRIM25	17	56887908	56914038	ENSG00000121060	protein_coding
MIR3614	17	56891269	56891355	ENSG00000265238	miRNA
COIL	17	56938186	56961054	ENSG00000121058	protein_coding
SCPEP1	17	56978104	57006768	ENSG00000121064	protein_coding
RNF126P1	17	57045477	57046797	ENSG00000261192	transcribed_processed_pseudogene
AKAP1	17	57085091	57121349	ENSG00000121057	protein_coding
MSI2	17	57255850	57684685	ENSG00000153944	protein_coding
CCDC182	17	57744480	57745312	ENSG00000166329	protein_coding
MRPS23	17	57839480	57850056	ENSG00000181610	protein_coding
CUEDC1	17	57861242	57955323	ENSG00000180891	protein_coding
VEZF1	17	57971548	57988259	ENSG00000136451	protein_coding
SRSF1	17	58006342	58007346	ENSG00000136450	protein_coding
DYNLL2	17	58083414	58095536	ENSG00000264364	protein_coding
OR4D1	17	58155132	58156156	ENSG00000141194	protein_coding
MSX2P1	17	58157027	58157800	ENSG00000229590	processed_pseudogene
OR4D2	17	58169655	58170579	ENSG00000255713	protein_coding
EPX	17	58192736	58205174	ENSG00000121053	protein_coding
MKS1	17	58205441	58219605	ENSG00000011143	protein_coding
LPO	17	58237736	58268518	ENSG00000167419	protein_coding
MPO	17	58269855	58280935	ENSG00000005381	protein_coding
BZRAP1	17	58301230	58328791	ENSG00000005379	protein_coding
BZRAP1-AS1	17	58325449	58415766	ENSG00000265148	antisense
